state,tru_id,age_group_id,population_total,population_male,population_female,main_workers_total,main_workers_male,main_workers_female,marginal_workers_total,marginal_workers_male,marginal_workers_female,marg_3_6mo_total,marg_3_6mo_male,marg_3_6mo_female,marg_less_3mo_total,marg_less_3mo_male,marg_less_3mo_female,non_workers_total,non_workers_male,non_workers_female,seeking_work_total,seeking_work_male,seeking_work_female
30,3,4,83455,46026,37429,35264,25977,9287,1337,975,362,5971,3819,2152,4048,2554,1494,40883,15255,25628,15645,7063,8582
30,3,5,82709,42494,40215,43642,31905,11737,1189,834,355,5989,3788,2201,3760,2349,1411,31889,5967,25922,10981,3363,7618
30,3,6,77595,39261,38334,41743,31810,9933,923,630,293,5115,3354,1761,2873,1851,1022,29814,3467,26347,7859,1791,6068
30,3,7,77912,39273,38639,42486,32873,9613,984,615,369,4927,3079,1848,2571,1615,956,29515,2706,26809,6516,1224,5292
30,3,8,127259,65015,62244,71529,54591,16938,1494,906,588,7556,4761,2795,3201,2050,1151,46680,4757,41923,6337,1581,4756
30,3,9,88205,44512,43693,44586,34318,10268,929,556,373,4568,2836,1732,1294,856,438,38122,6802,31320,2205,926,1279
30,3,10,60937,29198,31739,13116,10227,2889,608,355,253,1987,1258,729,481,291,190,45226,17358,27868,1009,488,521
30,3,11,27322,12352,14970,3491,2607,884,164,100,64,541,330,211,94,55,39,23126,9315,13811,207,98,109
30,3,12,9449,3679,5770,1007,684,323,25,18,7,164,90,74,39,24,15,8253,2887,5366,100,35,65
30,3,13,1176,614,562,379,275,104,10,7,3,84,53,31,35,19,16,703,279,424,45,23,22
30,3,14,608639,314656,293983,289145,218692,70453,7405,4913,2492,36946,23332,13614,19532,12318,7214,275143,67719,207424,60576,21535,39041
30,3,15,97708,45229,52479,17614,13518,4096,797,473,324,2692,1678,1014,614,370,244,76605,29560,47045,1316,621,695
31,1,16,64473,33123,31350,10804,9137,1667,2587,1916,671,5362,4265,1097,6306,4841,1465,45720,17805,27915,12682,5244,7438
31,1,1,5407,2760,2647,13,12,1,1,1,0,22,9,13,18,9,9,5371,2738,2633,191,91,100
31,1,2,5998,2854,3144,15,7,8,3,2,1,27,18,9,25,18,7,5953,2827,3126,437,208,229
31,1,3,5624,2808,2816,56,45,11,65,48,17,136,96,40,175,124,51,5367,2619,2748,2273,1120,1153
31,1,4,5829,3071,2758,473,404,69,389,297,92,670,525,145,946,726,220,4297,1845,2452,3207,1492,1715
31,1,5,5967,3135,2832,1100,888,212,495,360,135,1030,792,238,1356,1014,342,3342,1095,2247,2268,928,1340
31,1,6,5437,2777,2660,1333,1090,243,500,365,135,941,739,202,1224,930,294,2663,583,2080,1479,457,1022
31,1,7,5389,2756,2633,1543,1267,276,432,302,130,922,731,191,1080,818,262,2492,456,2036,1097,327,770
31,1,8,8418,4428,3990,3293,2827,466,436,333,103,981,815,166,1033,833,200,3708,453,3255,1051,250,801
31,1,9,5967,3138,2829,2640,2288,352,158,108,50,409,343,66,301,242,59,2760,399,2361,373,148,225
31,1,10,3447,1799,1648,269,247,22,82,77,5,170,150,20,107,92,15,2926,1325,1601,238,175,63
31,1,11,1342,654,688,37,35,2,17,15,2,27,22,5,16,12,4,1261,582,679,44,33,11
31,1,12,481,221,260,22,18,4,6,6,0,16,15,1,17,16,1,437,182,255,12,6,6
31,1,13,115,74,41,10,9,1,3,2,1,11,10,1,8,7,1,91,53,38,12,9,3
31,1,14,42631,22113,20518,10438,8809,1629,2475,1813,662,5089,4041,1048,6115,4687,1428,24629,7450,17179,11748,4722,7026
31,1,15,5270,2674,2596,328,300,28,105,98,7,213,187,26,140,120,20,4624,2089,2535,294,214,80
31,2,16,14141,7243,6898,2225,1878,347,507,366,141,1921,1543,378,2219,1741,478,9488,3456,6032,2594,751,1843
31,2,1,1384,728,656,0,0,0,0,0,0,3,0,3,1,0,1,1381,728,653,15,6,9
31,2,2,1389,612,777,3,1,2,0,0,0,7,6,1,4,4,0,1379,605,774,41,17,24
31,2,3,1147,525,622,16,14,2,15,9,6,38,32,6,47,38,9,1078,470,608,400,171,229
31,2,4,1280,680,600,104,91,13,97,75,22,299,243,56,381,306,75,780,271,509,643,231,412
31,2,5,1305,682,623,239,187,52,101,68,33,391,304,87,479,363,116,574,123,451,452,116,336
31,2,6,1235,642,593,313,254,59,100,69,31,337,265,72,412,315,97,485,54,431,322,47,275
31,2,7,1116,590,526,309,254,55,73,50,23,308,236,72,358,273,85,426,50,376,256,42,214
31,2,8,1678,883,795,630,539,91,63,47,16,320,265,55,345,277,68,665,32,633,266,23,243
31,2,9,1246,666,580,537,469,68,27,18,9,134,117,17,121,101,20,548,62,486,106,32,74
31,2,10,744,402,342,64,59,5,23,22,1,57,51,6,49,42,7,600,270,330,78,56,22
31,2,11,265,128,137,3,3,0,4,4,0,11,9,2,7,7,0,247,112,135,10,8,2
31,2,12,90,55,35,4,4,0,2,2,0,8,8,0,9,9,0,76,41,35,4,1,3
31,2,13,27,20,7,3,3,0,2,2,0,8,7,1,6,6,0,14,8,6,1,1,0
31,2,14,9007,4668,4339,2148,1808,340,476,336,140,1827,1462,365,2143,1673,470,4556,1062,3494,2445,662,1783
31,2,15,1099,585,514,71,66,5,29,28,1,76,68,8,65,58,7,923,423,500,92,65,27
31,3,16,50332,25880,24452,8579,7259,1320,2080,1550,530,3441,2722,719,4087,3100,987,36232,14349,21883,10088,4493,5595
31,3,1,4023,2032,1991,13,12,1,1,1,0,19,9,10,17,9,8,3990,2010,1980,176,85,91
31,3,2,4609,2242,2367,12,6,6,3,2,1,20,12,8,21,14,7,4574,2222,2352,396,191,205
31,3,3,4477,2283,2194,40,31,9,50,39,11,98,64,34,128,86,42,4289,2149,2140,1873,949,924
31,3,4,4549,2391,2158,369,313,56,292,222,70,371,282,89,565,420,145,3517,1574,1943,2564,1261,1303
31,3,5,4662,2453,2209,861,701,160,394,292,102,639,488,151,877,651,226,2768,972,1796,1816,812,1004
31,3,6,4202,2135,2067,1020,836,184,400,296,104,604,474,130,812,615,197,2178,529,1649,1157,410,747
31,3,7,4273,2166,2107,1234,1013,221,359,252,107,614,495,119,722,545,177,2066,406,1660,841,285,556
31,3,8,6740,3545,3195,2663,2288,375,373,286,87,661,550,111,688,556,132,3043,421,2622,785,227,558
31,3,9,4721,2472,2249,2103,1819,284,131,90,41,275,226,49,180,141,39,2212,337,1875,267,116,151
31,3,10,2703,1397,1306,205,188,17,59,55,4,113,99,14,58,50,8,2326,1055,1271,160,119,41
31,3,11,1077,526,551,34,32,2,13,11,2,16,13,3,9,5,4,1014,470,544,34,25,9
31,3,12,391,166,225,18,14,4,4,4,0,8,7,1,8,7,1,361,141,220,8,5,3
31,3,13,88,54,34,7,6,1,1,0,1,3,3,0,2,1,1,77,45,32,11,8,3
31,3,14,33624,17445,16179,8290,7001,1289,1999,1477,522,3262,2579,683,3972,3014,958,20073,6388,13685,9303,4060,5243
31,3,15,4171,2089,2082,257,234,23,76,70,6,137,119,18,75,62,13,3701,1666,2035,202,149,53
32,1,16,33406061,16027412,17378649,9329747,7179828,2149919,461113,210044,251069,1828203,1061697,766506,1116671,637148,479523,21786998,7575843,14211155,3921212,1157115,2764097
32,1,1,2555112,1303190,1251922,7605,4272,3333,473,260,213,7686,3818,3868,3780,1946,1834,2539348,1294840,1244508,38616,19729,18887
32,1,2,2822770,1438917,1383853,14152,9323,4829,1494,862,632,14026,7357,6669,8386,4454,3932,2793098,1421375,1371723,90263,46479,43784
32,1,3,2610552,1328299,1282253,127397,100946,26451,12845,9480,3365,60939,38852,22087,53953,34750,19203,2409371,1179021,1230350,744826,373120,371706
32,1,4,2665809,1298826,1366983,659930,530754,129176,40729,27462,13267,183105,122877,60228,171921,114536,57385,1782045,617733,1164312,1033655,407614,626041
32,1,5,2604092,1203978,1400114,1077913,863575,214338,45294,24779,20515,213654,137396,76258,183500,114510,68990,1267231,178228,1089003,669761,130128,539633
32,1,6,2455501,1128217,1327284,1177543,915150,262393,48789,19367,29422,207810,118621,89189,157915,85401,72514,1021359,75079,946280,433938,44540,389398
32,1,7,2579673,1161819,1417854,1325759,969542,356217,58396,18890,39506,232328,116886,115442,162738,77730,85008,963190,56501,906689,340381,27919,312462
32,1,8,4761028,2223022,2538006,2490867,1840653,650214,110038,38032,72006,426238,220899,205339,229788,117936,111852,1733885,123438,1610447,363989,42672,321317
32,1,9,3670553,1792718,1877835,1664768,1305218,359550,81329,35918,45411,295316,173871,121445,104712,61724,42988,1629140,277711,1351429,136571,37333,99238
32,1,10,2416805,1144368,1272437,604526,491623,112903,45699,24654,21045,142293,90435,51858,32756,19719,13037,1624287,537656,1086631,53352,21983,31369
32,1,11,1234739,534879,699860,144690,121113,23577,13082,8433,4649,36248,25115,11133,5422,3455,1967,1040719,380218,660501,10637,4059,6578
32,1,12,541849,204348,337501,27359,22384,4975,2611,1753,858,6982,4652,2330,1052,576,476,504897,175559,329338,3008,869,2139
32,1,13,34486,17297,17189,7238,5275,1963,334,154,180,1578,918,660,748,411,337,25336,10950,14386,2215,670,1545
32,1,14,21347208,10136879,11210329,8524177,6525838,1998339,397420,173928,223492,1619390,929402,689988,1064527,606587,457940,10806221,2507711,8298510,3723121,1063326,2659795
32,1,15,4193393,1883595,2309798,776575,635120,141455,61392,34840,26552,185523,120202,65321,39230,23750,15480,3169903,1093433,2076470,66997,26911,40086
32,2,16,17471135,8408054,9063081,4930191,3743078,1187113,294737,129276,165461,1117029,635147,481882,680571,383270,297301,11129178,3900553,7228625,2056498,609165,1447333
32,2,1,1348204,687077,661127,3847,2152,1695,315,169,146,4052,2068,1984,1949,1021,928,1339990,682688,657302,22434,11428,11006
32,2,2,1499338,762897,736441,7536,4990,2546,1073,600,473,7852,4123,3729,4637,2489,2148,1482877,753184,729693,52892,27393,25499
32,2,3,1365813,696204,669609,72216,56394,15822,8148,5780,2368,35419,22703,12716,31611,20445,11166,1250030,611327,638703,410126,204316,205810
32,2,4,1386061,680283,705778,353675,282815,70860,24688,16274,8414,105400,70763,34637,99442,66498,32944,902298,310431,591867,539642,210751,328891
32,2,5,1369036,639039,729997,566697,451513,115184,28717,15095,13622,127593,81187,46406,110284,68519,41765,646029,91244,554785,350262,67450,282812
32,2,6,1278260,592974,685286,613209,471656,141553,31207,11981,19226,126440,70606,55834,96872,51985,44887,507404,38731,468673,222112,23108,199004
32,2,7,1344629,608341,736288,692994,497850,195144,37504,11769,25735,143368,69878,73490,100582,47327,53255,470763,28844,441919,171280,14154,157126
32,2,8,2474020,1156654,1317366,1293699,936837,356862,70785,23367,47418,264740,133121,131619,143085,71750,71335,844796,63329,781467,182805,20771,162034
32,2,9,1904545,931777,972768,872814,671799,201015,52384,22212,30172,184495,105556,78939,66291,38015,28276,794852,132210,662642,69467,17094,52373
32,2,10,1250212,591914,658298,344878,276494,68384,29387,15288,14099,89519,55863,33656,21210,12403,8807,786428,244269,542159,27042,9900,17142
32,2,11,648653,282425,366228,88138,73883,14255,8540,5437,3103,22882,15822,7060,3513,2192,1321,529093,187283,341810,5671,1964,3707
32,2,12,298687,115981,182706,16976,14112,2864,1780,1210,570,4379,2954,1425,653,368,285,275552,97705,177847,1657,486,1171
32,2,13,17337,8679,8658,3512,2583,929,209,94,115,890,503,387,442,258,184,12726,5499,7227,1108,350,758
32,2,14,11122364,5305272,5817092,4465304,3368864,1096440,253433,106478,146955,987455,553814,433641,648167,364539,283628,5416172,1276116,4140056,1945694,557644,1388050
32,2,15,2197552,990320,1207232,449992,364489,85503,39707,21935,17772,116780,74639,42141,25376,14963,10413,1591073,529257,1061816,34370,12350,22020
32,3,16,15934926,7619358,8315568,4399556,3436750,962806,166376,80768,85608,711174,426550,284624,436100,253878,182222,10657820,3675290,6982530,1864714,547950,1316764
32,3,1,1206908,616113,590795,3758,2120,1638,158,91,67,3634,1750,1884,1831,925,906,1199358,612152,587206,16182,8301,7881
32,3,2,1323432,676020,647412,6616,4333,2283,421,262,159,6174,3234,2940,3749,1965,1784,1310221,668191,642030,37371,19086,18285
32,3,3,1244739,632095,612644,55181,44552,10629,4697,3700,997,25520,16149,9371,22342,14305,8037,1159341,567694,591647,334700,168804,165896
32,3,4,1279748,618543,661205,306255,247939,58316,16041,11188,4853,77705,52114,25591,72479,48038,24441,879747,307302,572445,494013,196863,297150
32,3,5,1235056,564939,670117,511216,412062,99154,16577,9684,6893,86061,56209,29852,73216,45991,27225,621202,86984,534218,319499,62678,256821
32,3,6,1177241,535243,641998,564334,443494,120840,17582,7386,10196,81370,48015,33355,61043,33416,27627,513955,36348,477607,211826,21432,190394
32,3,7,1235044,553478,681566,632765,471692,161073,20892,7121,13771,88960,47008,41952,62156,30403,31753,492427,27657,464770,169101,13765,155336
32,3,8,2287008,1066368,1220640,1197168,903816,293352,39253,14665,24588,161498,87778,73720,86703,46186,40517,889089,60109,828980,181184,21901,159283
32,3,9,1766008,860941,905067,791954,633419,158535,28945,13706,15239,110821,68315,42506,38421,23709,14712,834288,145501,688787,67104,20239,46865
32,3,10,1166593,552454,614139,259648,215129,44519,16312,9366,6946,52774,34572,18202,11546,7316,4230,837859,293387,544472,26310,12083,14227
32,3,11,586086,252454,333632,56552,47230,9322,4542,2996,1546,13366,9293,4073,1909,1263,646,511626,192935,318691,4966,2095,2871
32,3,12,243162,88367,154795,10383,8272,2111,831,543,288,2603,1698,905,399,208,191,229345,77854,151491,1351,383,968
32,3,13,17149,8618,8531,3726,2692,1034,125,60,65,688,415,273,306,153,153,12610,5451,7159,1107,320,787
32,3,14,10224844,4831607,5393237,4058873,3156974,901899,143987,67450,76537,631935,375588,256347,416360,242048,174312,5390049,1231595,4158454,1777427,505682,1271745
32,3,15,1995841,893275,1102566,326583,270631,55952,21685,12905,8780,68743,45563,23180,13854,8787,5067,1578830,564176,1014654,32627,14561,18066
33,1,16,72147030,36137975,36009055,27942181,18961194,8980987,723155,336563,386592,4219345,2137221,2082124,1625417,912764,712653,39262349,14702997,24559352,3286472,1284767,2001705
33,1,1,5551255,2851293,2699962,38130,20941,17189,2005,1002,1003,48205,24308,23897,13046,6748,6298,5462915,2805042,2657873,33499,17411,16088
33,1,2,6177547,3188990,2988557,113307,68073,45234,7041,3687,3354,75544,38900,36644,23724,12653,11071,5981655,3078330,2903325,65143,35120,30023
33,1,3,6253792,3229838,3023954,985249,626247,359002,42309,23617,18692,257365,141320,116045,138431,79996,58435,4968869,2438654,2530215,765897,417832,348065
33,1,4,6411543,3154804,3256739,2521619,1694728,826891,80944,42645,38299,478961,257836,221125,287822,168222,119600,3330019,1159595,2170424,1006805,466313,540492
33,1,5,6663746,3237374,3426372,3654423,2525627,1128796,91176,42931,48245,555294,283636,271658,291694,164029,127665,2362853,385180,1977673,627645,194512,433133
33,1,6,5815560,2908749,2906811,3601634,2493985,1107649,79166,34875,44291,483266,239824,243442,210073,117408,92665,1651494,140065,1511429,281121,57942,223179
33,1,7,5836456,2815205,3021251,3771104,2469105,1301999,84116,33904,50212,503423,230854,272569,198542,104730,93812,1477813,81342,1396471,196210,26151,170059
33,1,8,9777265,4924761,4852504,6406380,4320443,2085937,138316,60179,78137,824017,399102,424915,256132,142609,113523,2408552,145037,2263515,173473,26892,146581
33,1,9,6804602,3416487,3388115,4104097,2829619,1274478,96862,42922,53940,538360,269120,269240,125921,70056,55865,2065283,274826,1790457,73673,18151,55522
33,1,10,4650978,2274451,2376527,2002579,1369663,632916,70040,33119,36921,325389,173953,151436,60603,34453,26150,2252970,697716,1555254,47261,18091,29170
33,1,11,2116770,1046913,1069857,605683,443008,162675,25090,14092,10998,103011,62618,40393,15151,9410,5741,1382986,527195,855791,12027,4703,7324
33,1,12,742010,339862,402148,121139,88676,32463,5658,3381,2277,22989,13926,9063,3247,1900,1347,592224,233879,358345,2571,1037,1534
33,1,13,66805,34670,32135,16837,11079,5758,432,209,223,3521,1824,1697,1031,550,481,46015,21558,24457,1147,612,535
33,1,14,47562964,23687218,23875746,25044506,16959754,8084752,612889,281073,331816,3640686,1821692,1818994,1508615,847050,661565,18264883,4624699,13640184,3124824,1207793,1917031
33,1,15,7509758,3661226,3848532,2729401,1901347,828054,100788,50592,50196,451389,250497,200892,79001,45763,33238,4228180,1458790,2769390,61859,23831,38028
33,2,16,37229590,18679065,18550525,15339116,9552474,5786642,511440,217196,294244,3010774,1444865,1565909,1153666,628601,525065,18368260,7464530,10903730,1487931,623380,864551
33,2,1,2968536,1528954,1439582,22187,11926,10261,1450,722,728,21072,10595,10477,6160,3213,2947,2923827,1505711,1418116,16284,8446,7838
33,2,2,3325160,1726166,1598994,69636,40360,29276,5349,2723,2626,38054,19640,18414,12693,6845,5848,3212121,1663443,1548678,33399,18109,15290
33,2,3,3373098,1765233,1607865,624268,383963,240305,30583,16297,14286,172691,93734,78957,91835,52849,38986,2545556,1271239,1274317,408453,221822,186631
33,2,4,3315234,1658770,1656464,1437974,921940,516034,55431,26931,28500,327488,170184,157304,189977,109269,80708,1494341,539715,954626,468787,219655,249132
33,2,5,3360498,1652498,1708000,1969078,1259618,709460,64292,27350,36942,392505,189249,203256,202512,110589,91923,934623,176281,758342,265762,91094,174668
33,2,6,2825218,1419512,1405706,1863153,1177906,685247,54714,21671,33043,343266,159703,183563,149623,81208,68415,564085,60232,503853,105451,25754,79697
33,2,7,2894635,1375375,1519260,1981630,1164915,816715,58587,20983,37604,366212,155838,210374,145374,73325,72049,488206,33639,454567,67997,10731,57266
33,2,8,4879201,2431947,2447254,3383506,2060123,1323383,96694,37587,59107,605049,273680,331369,192783,102473,90310,793952,60557,733395,61067,10382,50685
33,2,9,3441153,1691585,1749568,2231746,1378003,853743,69093,27398,41695,400439,187429,213010,98627,52501,46126,739875,98755,641120,30985,7055,23930
33,2,10,2507023,1217061,1289962,1270126,810666,459460,52052,22816,29236,248347,127490,120857,48904,27020,21884,936498,256089,680409,21449,7085,14364
33,2,11,1136410,571275,565135,398150,281347,116803,18706,10109,8597,77186,46367,30819,12095,7505,4590,642368,233452,408916,6492,2451,4041
33,2,12,385664,185450,200214,78707,56290,22417,4198,2479,1719,16188,9847,6341,2409,1441,968,286571,116834,169737,1252,531,721
33,2,13,35881,18620,17261,8955,5417,3538,291,130,161,2277,1109,1168,674,363,311,24358,11964,12394,553,265,288
33,2,14,24089037,11994920,12094117,13491355,8346468,5144887,429394,178217,251177,2607650,1229817,1377833,1070731,582214,488517,7560638,2240418,5320220,1408502,586493,822009
33,2,15,4029097,1973786,2055311,1746983,1148303,598680,74956,35404,39552,341721,183704,158017,63408,35966,27442,1865437,606375,1259062,29193,10067,19126
33,3,16,34917440,17458910,17458530,12603065,9408720,3194345,211715,119367,92348,1208571,692356,516215,471751,284163,187588,20894089,7238467,13655622,1798541,661387,1137154
33,3,1,2582719,1322339,1260380,15943,9015,6928,555,280,275,27133,13713,13420,6886,3535,3351,2539088,1299331,1239757,17215,8965,8250
33,3,2,2852387,1462824,1389563,43671,27713,15958,1692,964,728,37490,19260,18230,11031,5808,5223,2769534,1414887,1354647,31744,17011,14733
33,3,3,2880694,1464605,1416089,360981,242284,118697,11726,7320,4406,84674,47586,37088,46596,27147,19449,2423313,1167415,1255898,357444,196010,161434
33,3,4,3096309,1496034,1600275,1083645,772788,310857,25513,15714,9799,151473,87652,63821,97845,58953,38892,1835678,619880,1215798,538018,246658,291360
33,3,5,3303248,1584876,1718372,1685345,1266009,419336,26884,15581,11303,162789,94387,68402,89182,53440,35742,1428230,208899,1219331,361883,103418,258465
33,3,6,2990342,1489237,1501105,1738481,1316079,422402,24452,13204,11248,140000,80121,59879,60450,36200,24250,1087409,79833,1007576,175670,32188,143482
33,3,7,2941821,1439830,1501991,1789474,1304190,485284,25529,12921,12608,137211,75016,62195,53168,31405,21763,989607,47703,941904,128213,15420,112793
